ID,Age (25+),Has_Job,Income (>$1000),Avails_Membership
7703,0,1,0,0
7704,0,0,0,0
7705,0,0,1,0
7706,0,0,0,0
7707,0,0,0,0
7708,0,1,0,0
7709,1,1,0,1
7710,0,1,0,0
7711,0,1,0,0
7712,0,1,1,1
7713,0,0,0,0
7714,1,0,1,0
7715,1,0,0,1
7716,0,0,1,1
7717,1,1,1,1
7718,1,1,1,1
7719,1,0,0,1
7720,1,1,0,1
7721,1,0,0,0
7722,1,0,0,0
7723,0,1,0,0
7724,0,1,0,0
7725,0,1,1,0
7726,0,1,1,0
7727,0,1,1,1
7728,1,1,0,1
7729,0,1,0,0
7730,0,0,1,0
7731,1,1,0,1
7732,1,0,0,1
7733,0,0,0,0
7734,1,1,1,1
7735,1,0,1,0
7736,1,1,0,1
7737,1,0,1,0
7738,0,0,1,0
7739,1,0,0,1
7740,0,1,0,0
7741,0,0,1,0
7742,1,0,1,1
7743,1,0,0,0
7744,1,1,0,1
7745,0,0,0,0
7746,1,1,1,1
7747,1,0,1,0
7748,1,0,0,1
7749,1,0,0,0
7750,1,1,0,1
7751,0,0,0,0
7752,1,0,1,0
7753,1,0,0,0
7754,1,0,0,0
7755,0,1,1,0
7756,1,0,0,0
7757,0,0,1,0
7758,0,0,1,0
7759,1,0,1,1
7760,1,1,0,1
7761,1,0,1,0
7762,0,0,0,0
7763,0,1,1,0
7764,0,0,1,0
7765,0,0,1,0
7766,0,0,0,0
7767,0,1,0,1
7768,1,0,1,1
7769,1,1,0,1
7770,0,1,1,1
7771,1,1,1,1
7772,1,1,1,1
7773,0,1,1,0
7774,0,1,0,0
7775,1,1,1,1
7776,0,0,0,0
7777,0,0,1,0
7778,1,1,1,1
7779,0,1,1,0
7780,1,1,1,1
7781,1,1,1,1
7782,1,1,0,1
7783,1,1,0,1
7784,1,0,1,1
7785,0,0,0,0
7786,0,1,0,0
7787,0,1,1,1
7788,0,1,1,0
7789,1,0,1,0
7790,1,1,1,1
7791,0,0,0,0
7792,1,0,0,0
7793,0,0,0,0
7794,0,1,0,0
7795,0,1,1,0
7796,1,0,1,0
7797,1,0,1,0
7798,1,0,1,1
7799,1,0,0,0
7800,0,1,0,0
7801,1,0,1,1
7802,1,1,0,0
7803,1,0,0,0
7804,0,1,1,1
7805,0,0,0,0
7806,1,1,1,1
7807,1,1,0,1
7808,1,1,0,1
7809,1,0,1,0
7810,0,1,1,0
7811,1,0,1,0
7812,1,1,0,1
7813,1,1,1,1
7814,0,0,0,0
7815,0,1,1,1
7816,1,1,0,1
7817,1,0,1,0
7818,1,1,1,1
7819,1,1,0,1
7820,1,1,0,0
7821,0,1,1,1
7822,0,0,0,0
7823,0,1,1,1
7824,1,1,0,1
7825,0,1,0,0
7826,0,1,1,0
7827,0,1,1,1
7828,1,1,0,0
7829,1,1,0,1
7830,0,1,0,0
7831,1,0,0,0
7832,0,0,1,0
7833,0,0,1,0
7834,0,0,0,0
7835,0,1,1,1
7836,1,1,0,1
7837,1,0,0,1
7838,1,0,0,1
7839,1,0,1,0
7840,0,1,0,1
7841,1,1,1,0
7842,0,0,1,0
7843,1,0,0,0
7844,1,0,1,0
7845,1,0,0,0
7846,0,0,0,0
7847,0,1,1,0
7848,0,0,0,0
7849,0,1,1,1
7850,1,0,1,0
7851,0,0,1,0
7852,0,1,0,1
7853,1,0,1,1
7854,1,1,0,1
7855,0,1,0,0
7856,1,0,1,0
7857,0,0,1,0
7858,1,1,0,1
7859,0,1,1,1
7860,0,0,1,0
7861,0,1,1,1
7862,0,0,0,0
7863,0,1,1,1
7864,1,0,0,0
7865,0,1,0,0
7866,0,1,1,1
7867,0,0,1,0
7868,0,1,0,0
7869,0,1,0,0
7870,1,1,1,1
7871,1,1,0,1
7872,0,1,1,1
7873,1,1,0,1
7874,0,1,1,1
7875,1,0,0,0
7876,1,1,1,1
7877,0,1,1,1
7878,1,0,0,0
7879,1,1,1,1
7880,0,1,0,0
7881,0,0,0,0
7882,1,1,0,1
7883,1,1,0,1
7884,1,0,1,0
7885,0,0,0,0
7886,1,1,0,1
7887,1,1,0,1
7888,1,0,1,1
7889,0,1,0,0
7890,0,0,1,0
7891,0,0,1,0
7892,0,0,0,0
7893,1,1,1,1
7894,0,0,0,0
7895,1,0,1,0
7896,1,0,1,1
7897,1,1,0,1
7898,1,1,1,1
7899,0,1,0,1
7900,0,0,1,0
7901,0,1,0,0
7902,0,1,0,0
7903,0,0,0,0
7904,1,0,0,0
7905,0,1,1,1
7906,0,1,0,0
7907,0,0,0,0
7908,0,1,0,0
7909,1,0,0,0
7910,1,0,1,1
7911,1,1,0,1
7912,1,1,1,1
7913,1,1,0,1
7914,0,1,0,0
7915,1,0,0,0
7916,1,1,0,1
7917,1,1,0,0
7918,0,1,0,0
7919,0,0,1,0
7920,1,1,1,1
7921,0,1,0,0
7922,0,0,0,0
7923,1,0,0,1
7924,0,0,1,0
7925,0,0,0,0
7926,0,0,1,0
7927,1,1,1,1
7928,1,0,1,0
7929,1,0,1,0
7930,0,0,1,0
7931,1,0,0,0
7932,0,0,1,1
7933,0,0,1,0
7934,0,0,0,0
7935,1,0,0,0
7936,1,1,1,1
7937,1,1,0,1
7938,1,1,0,1
7939,0,0,0,0
7940,1,0,1,0
7941,0,0,1,0
7942,1,1,0,1
7943,1,0,0,0
7944,1,0,1,0
7945,0,0,1,0
7946,0,1,0,0
7947,0,1,1,1
7948,0,0,1,0
7949,0,1,0,0
7950,1,0,0,0
7951,0,0,1,0
7952,0,1,1,1
7953,0,1,1,1
7954,0,1,0,0
7955,1,1,0,1
7956,0,0,0,0
7957,1,0,0,1
7958,1,1,1,1
7959,1,1,0,1
7960,0,0,0,0
7961,1,0,1,0
7962,0,0,0,0
7963,0,0,1,0
7964,0,1,0,0
7965,0,1,1,1
7966,0,1,1,1
7967,1,0,1,0
7968,1,0,0,0
7969,0,1,1,1
7970,1,1,0,1
7971,0,1,0,0
7972,1,0,0,0
7973,1,1,0,1
7974,1,0,0,0
7975,1,1,0,1
7976,1,1,1,0
7977,0,1,1,0
7978,0,0,0,0
7979,1,0,0,0
7980,0,0,0,0
7981,1,0,0,0
7982,0,0,0,0
7983,1,0,1,0
7984,1,1,1,1
7985,1,0,0,1
7986,0,1,0,0
7987,0,0,1,0
7988,1,1,0,1
7989,1,1,0,1
7990,0,0,0,0
7991,0,1,1,1
7992,0,0,1,0
7993,0,0,0,1
7994,0,0,1,0
7995,1,0,1,0
7996,0,1,0,1
7997,1,0,1,0
7998,1,1,1,1
7999,0,1,1,0
8000,0,1,1,1
8001,1,0,1,0
8002,0,1,1,1
8003,1,0,0,1
8004,0,1,0,0
8005,0,0,0,0
8006,0,0,1,1
8007,1,0,0,1
8008,0,0,1,0
8009,1,1,1,1
8010,0,1,0,0
8011,1,0,1,0
8012,0,1,0,0
8013,1,0,1,1
8014,1,0,0,0
8015,1,1,0,1
8016,1,0,0,1
8017,1,0,0,0
8018,1,0,1,0
8019,0,0,0,0
8020,1,0,1,0
8021,1,1,0,1
8022,1,1,0,1
8023,0,1,0,0
8024,0,0,1,0
8025,0,0,0,0
8026,1,0,0,0
8027,0,0,1,0
8028,0,0,0,0
8029,1,0,1,1
8030,1,1,0,1
8031,0,0,0,0
8032,1,1,0,1
8033,1,0,1,1
8034,1,1,0,1
8035,1,0,0,1
8036,0,1,0,0
8037,1,1,1,1
8038,0,0,1,0
8039,0,0,1,1
8040,0,1,1,0
8041,0,0,1,0
8042,1,0,1,1
8043,1,0,0,0
8044,1,1,0,0
8045,0,0,0,0
8046,0,1,0,0
8047,0,1,0,0
8048,1,0,1,0
8049,0,1,1,1
8050,1,0,1,0
8051,1,0,0,0
8052,1,1,1,1
8053,1,1,0,1
8054,0,1,1,1
8055,1,1,0,1
8056,0,1,1,1
8057,1,0,0,0
8058,0,1,1,1
8059,0,0,0,0
8060,1,0,1,1
8061,1,1,0,1
8062,1,1,0,1
8063,0,1,0,0
8064,1,1,0,1
8065,1,1,1,1
8066,0,0,1,0
8067,1,0,1,0
8068,0,0,0,1
8069,1,1,1,1
8070,0,1,0,0
8071,0,0,1,0
8072,1,1,0,1
8073,0,1,1,1
8074,1,1,0,1
8075,1,0,0,0
8076,0,1,1,0
8077,1,0,1,0
8078,0,1,1,1
8079,0,1,0,0
8080,0,0,0,0
8081,0,1,0,0
8082,0,1,1,0
8083,0,1,0,0
8084,0,0,1,0
8085,0,1,0,0
8086,1,1,1,1
8087,1,1,0,1
8088,0,1,0,0
8089,1,1,1,1
8090,1,0,0,0
8091,1,0,0,0
8092,1,1,1,1
8093,1,1,0,1
8094,1,0,1,0
8095,0,1,1,1
8096,1,1,0,1
8097,1,1,0,1
8098,1,1,0,1
8099,1,1,1,1
8100,0,1,0,0
8101,0,1,1,1
8102,0,1,0,0
8103,0,0,0,0
8104,1,0,1,1
8105,0,1,0,0
8106,0,1,0,0
8107,0,1,0,0
8108,0,1,0,0
8109,1,0,0,0
8110,0,0,1,0
8111,1,0,0,1
8112,0,0,1,0
8113,1,1,0,0
8114,1,1,0,0
8115,0,1,1,0
8116,0,0,0,1
8117,0,1,0,0
8118,0,1,1,1
8119,1,0,1,0
8120,1,0,0,0
8121,0,0,1,0
8122,0,0,1,0
8123,1,0,1,1
8124,0,1,1,1
8125,1,1,0,1
8126,0,0,0,0
8127,1,1,1,1
8128,1,1,0,1
8129,1,1,1,1
8130,1,1,0,0
8131,1,0,0,0
8132,0,1,1,1
8133,1,1,1,1
8134,0,1,0,0
8135,1,0,0,0
8136,1,1,0,1
8137,0,0,1,0
8138,0,0,0,0
8139,0,0,1,0
8140,0,0,1,0
8141,1,1,1,1
8142,0,0,0,0
8143,1,0,1,0
8144,0,0,0,0
8145,0,0,1,0
8146,1,0,0,0
8147,1,1,0,1
8148,0,0,1,0
8149,1,1,1,0
8150,1,1,0,1
8151,1,0,0,0
8152,1,1,1,1
8153,1,1,1,1
8154,1,1,0,1
8155,1,0,0,0
8156,1,0,1,0
8157,0,0,0,0
8158,1,0,1,0
8159,0,0,1,0
8160,1,0,1,1
8161,1,0,1,0
8162,1,1,0,1
8163,1,1,1,1
8164,0,0,1,0
8165,0,1,0,0
8166,1,0,0,0
8167,0,0,1,0
8168,1,0,1,0
8169,1,1,1,1
8170,0,0,1,0
8171,0,0,1,0
8172,1,0,1,1
8173,1,0,0,0
8174,0,1,0,0
8175,1,0,1,0
8176,0,1,0,0
8177,1,1,0,1
8178,1,0,1,0
8179,0,0,0,0
8180,0,1,0,0
8181,0,1,1,1
8182,1,1,1,1
8183,1,1,1,1
8184,1,0,0,1
8185,1,1,1,1
8186,0,1,0,0
8187,1,1,1,1
8188,1,1,1,1
8189,1,0,1,1
8190,0,0,1,0
8191,1,0,0,0
8192,1,1,0,1
8193,0,1,1,1
8194,1,0,0,1
8195,1,0,1,0
8196,0,1,1,1
8197,1,0,0,0
8198,1,1,0,1
8199,1,1,1,1
8200,0,1,1,1
8201,1,1,1,1
8202,1,1,0,1
8203,0,1,1,0
8204,0,0,1,0
8205,1,0,1,0
8206,1,0,1,0
8207,1,1,1,1
8208,1,0,1,0
8209,0,1,0,0
8210,1,1,1,1
8211,0,1,1,1
8212,0,1,0,0
8213,1,0,0,0
8214,1,0,1,0
8215,0,0,0,0
8216,0,1,1,1
8217,1,0,0,0
8218,0,0,0,0
8219,1,0,1,1
8220,1,1,0,1
8221,0,0,1,0
8222,0,1,0,0
8223,1,0,1,1
8224,0,1,0,0
8225,1,0,1,1
8226,1,0,1,0
8227,1,0,1,0
8228,0,1,1,1
8229,1,0,0,1
8230,1,0,1,1
8231,1,1,0,1
8232,1,1,0,1
8233,1,1,1,1
8234,1,1,1,1
8235,1,0,0,0
8236,1,0,0,0
8237,1,1,0,1
8238,1,0,1,0
8239,1,1,1,1
8240,0,0,0,0
8241,1,1,0,1
8242,1,0,0,0
8243,1,1,1,1
8244,0,1,0,0
8245,1,0,0,0
8246,0,0,0,0
8247,1,0,0,1
8248,1,1,1,1
8249,0,0,0,0
8250,1,1,1,1
8251,0,0,1,0
8252,0,0,0,1
8253,1,1,1,1
8254,1,1,0,1
8255,1,0,0,1
8256,1,1,0,0
8257,0,1,0,0
8258,0,0,0,1
8259,1,1,1,1
8260,0,0,1,0
8261,0,0,0,0
8262,1,1,1,1
8263,0,0,0,0
8264,0,1,1,1
8265,1,0,1,0
8266,0,1,0,0
8267,1,1,1,1
8268,0,1,1,1
8269,1,1,1,1
8270,0,1,0,0
8271,0,0,1,0
8272,1,0,1,1
8273,1,1,1,1
8274,1,0,1,0
8275,1,1,1,1
8276,0,1,1,1
8277,0,0,1,0
8278,0,0,1,0
8279,1,1,1,1
8280,0,1,0,0
8281,0,1,1,1
8282,1,1,1,1
8283,1,1,1,0
8284,0,1,1,1
8285,1,0,1,0
8286,0,1,0,0
8287,0,1,0,0
8288,1,0,0,0
8289,0,1,0,0
8290,1,1,1,1
8291,1,0,1,0
8292,0,1,1,1
8293,0,0,0,0
8294,0,1,0,0
8295,1,0,0,0
8296,0,0,0,0
8297,1,0,1,0
8298,1,1,1,1
8299,0,1,0,0
8300,1,0,1,1
8301,0,0,0,1
8302,0,1,0,0
8303,0,1,0,0
8304,0,1,0,0
8305,0,1,1,1
8306,0,1,1,1
8307,0,0,0,0
8308,1,1,0,1
8309,0,0,1,0
8310,1,1,1,1
8311,1,0,0,1
8312,1,0,0,0
8313,0,1,0,1
8314,1,0,0,1
8315,1,0,0,1
8316,0,0,1,0
8317,0,0,1,0
8318,1,1,0,1
8319,0,0,0,0
8320,0,1,0,0
8321,0,0,0,0
8322,0,1,1,1
8323,1,1,1,1
8324,0,1,0,0
8325,0,0,1,0
8326,0,1,0,0
8327,1,1,0,0
8328,1,0,1,0
8329,0,1,0,0
8330,0,0,1,0
8331,1,0,0,0
8332,0,1,0,0
8333,0,0,0,0
8334,1,0,0,0
8335,0,0,1,0
8336,0,1,0,0
8337,1,0,1,0
8338,1,0,1,0
8339,0,0,0,0
8340,1,1,1,1
8341,0,0,0,1
8342,0,1,1,1
8343,0,0,1,0
8344,1,1,0,1
8345,1,1,0,1
8346,0,1,1,1
8347,0,0,0,0
8348,1,0,0,1
8349,1,0,1,0
8350,1,1,1,1
8351,0,0,0,0
8352,1,0,1,0
8353,1,1,0,1
8354,0,0,0,0
8355,0,0,1,1
8356,0,1,0,0
8357,1,1,1,1
8358,0,0,0,1
8359,0,1,0,0
8360,0,0,0,0
8361,0,0,1,0
8362,1,0,1,1
8363,0,0,0,0
8364,1,0,1,0
8365,1,1,1,1
8366,1,1,0,1
8367,0,0,1,0
8368,1,1,1,1
8369,0,1,1,1
8370,0,0,0,0
8371,0,1,0,1
8372,1,1,1,0
8373,0,0,0,0
8374,0,0,1,0
8375,0,0,0,0
8376,1,0,1,0
8377,1,0,0,1
8378,1,0,1,0
8379,0,0,0,0
8380,1,1,1,1
8381,0,0,0,0
8382,0,1,0,0
8383,1,1,0,0
8384,0,0,1,0
8385,1,1,1,1
8386,0,1,1,1
8387,1,1,0,1
8388,0,0,1,0
8389,0,1,0,0
8390,0,1,0,0
8391,0,0,0,0
8392,0,1,1,1
8393,1,1,0,1
8394,0,1,1,0
8395,1,1,1,1
8396,1,1,0,1
8397,1,0,1,0
8398,0,1,0,0
8399,0,0,0,0
8400,0,1,1,1
8401,1,0,0,0
8402,0,0,0,0
8403,0,0,0,0
8404,1,1,1,1
8405,1,1,1,1
8406,1,1,1,1
8407,1,1,0,1
8408,1,1,0,1
8409,1,0,1,0
8410,0,0,1,0
8411,1,0,1,1
8412,0,1,1,1
8413,0,1,1,0
8414,0,0,0,0
8415,1,1,1,1
8416,0,1,0,0
8417,1,0,0,0
8418,1,0,0,0
8419,0,1,0,0
8420,1,1,1,1
8421,0,0,0,0
8422,0,1,1,1
8423,1,0,0,0
8424,0,0,1,0
8425,0,0,1,0
8426,0,1,0,0
8427,1,0,1,1
8428,0,0,0,0
8429,1,1,1,1
8430,1,0,0,1
8431,0,1,0,0
8432,0,1,1,1
8433,1,1,1,1
8434,1,0,0,1
8435,0,0,0,0
8436,0,1,1,1
8437,1,1,0,1
8438,1,1,0,1
8439,1,0,0,1
8440,1,1,1,1
8441,1,1,0,0
8442,0,1,0,0
8443,1,0,1,0
8444,1,1,0,0
8445,0,0,0,0
8446,0,0,0,0
8447,1,1,0,1
8448,1,1,1,1
8449,0,1,0,0
8450,1,0,0,1
8451,1,0,0,1
8452,0,0,0,0
8453,1,1,0,1
8454,0,0,1,0
8455,0,1,1,0
8456,0,1,0,0
8457,0,1,0,0
8458,1,0,1,0
8459,0,0,1,0
8460,1,0,1,0
8461,1,1,0,0
8462,1,0,0,1
8463,1,0,0,1
8464,1,1,0,1
8465,0,1,0,0
8466,0,0,0,1
8467,0,1,1,0
8468,0,0,1,0
8469,1,1,0,0
8470,0,1,0,0
8471,1,0,0,0
8472,1,1,1,1
8473,0,1,1,0
8474,0,1,1,1
8475,0,0,1,0
8476,0,1,0,0
8477,1,1,1,1
8478,1,0,1,1
8479,0,0,0,0
8480,1,1,0,1
8481,1,1,0,1
8482,1,1,1,1
8483,0,0,0,0
8484,1,1,1,1
8485,0,0,1,0
8486,0,0,1,0
8487,1,1,1,1
8488,1,1,0,1
8489,0,0,0,0
8490,1,1,1,1
8491,1,1,0,1
8492,0,0,1,0
8493,0,1,1,0
8494,0,0,0,0
8495,0,1,0,0
8496,1,0,1,1
8497,1,0,0,0
8498,0,1,1,1
8499,0,0,0,0
8500,0,0,1,0
8501,1,1,1,1
8502,0,1,0,0
8503,1,1,0,1
8504,0,0,1,0
8505,0,0,0,1
8506,0,0,0,0
8507,1,1,1,0
8508,1,0,1,0
8509,1,0,0,0
8510,0,1,0,0
8511,1,0,1,1
8512,1,1,1,1
8513,0,1,1,1
8514,0,1,1,1
8515,1,0,1,1
8516,1,0,1,0
8517,1,0,1,0
8518,1,1,1,1
8519,0,1,0,0
8520,0,1,0,0
8521,0,0,0,0
8522,1,0,1,0
8523,1,0,0,0
8524,0,0,1,1
8525,0,0,0,1
8526,1,1,1,1
8527,1,0,1,0
8528,0,1,0,0
8529,0,1,1,1
8530,0,0,0,0
8531,1,1,0,1
8532,1,0,0,0
8533,1,0,0,1
8534,1,1,0,0
8535,1,0,0,1
8536,1,0,0,1
8537,0,1,0,0
8538,0,1,0,0
8539,1,1,1,1
8540,0,1,1,1
8541,1,1,0,0
8542,0,1,1,1
8543,1,0,1,0
8544,0,0,0,0
8545,0,0,0,0
8546,1,1,1,1
8547,1,0,0,0
8548,0,1,0,0
8549,0,0,0,0
8550,1,1,1,1
8551,0,0,0,0
8552,1,1,1,1
8553,1,1,0,1
8554,0,1,0,0
8555,1,1,1,1
8556,0,0,0,0
8557,0,0,1,0
8558,1,1,1,1
8559,0,1,0,0
8560,1,1,0,1
8561,1,0,1,0
8562,1,1,1,1
8563,0,1,0,0
8564,1,0,0,0
8565,0,1,0,0
8566,1,1,0,1
8567,1,0,0,0
8568,1,1,1,1
8569,0,1,1,1
8570,0,0,1,0
8571,1,1,1,1
8572,1,0,0,0
8573,0,1,1,0
8574,0,1,0,0
8575,0,1,0,0
8576,1,1,0,0
8577,0,1,0,0
8578,1,0,0,0
8579,0,1,1,1
8580,1,1,0,1
8581,1,0,0,1
8582,1,0,0,0
8583,0,1,1,0
8584,0,0,0,0
8585,0,1,0,0
8586,1,0,0,1
8587,1,0,1,0
8588,0,1,0,0
8589,1,0,1,0
8590,1,1,1,1
8591,1,0,0,0
8592,0,0,1,0
8593,1,0,1,0
8594,0,1,0,1
8595,0,1,0,0
8596,0,0,0,0
8597,0,1,0,1
8598,0,1,1,1
8599,1,1,1,1
8600,0,0,0,0
8601,0,1,0,0
8602,0,0,0,0
8603,1,0,1,1
8604,1,0,0,0
8605,1,0,1,1
8606,1,0,1,0
8607,0,1,1,0
8608,0,1,1,1
8609,1,0,0,0
8610,1,1,0,1
8611,1,1,0,1
8612,1,1,1,1
8613,0,1,1,1
8614,1,1,0,1
8615,1,1,1,1
8616,1,1,1,1
8617,1,0,1,1
8618,1,0,0,0
8619,1,0,0,0
8620,1,1,0,0
8621,0,1,1,0
8622,0,0,0,0
8623,0,1,0,0
8624,0,1,0,1
8625,0,0,1,0
8626,0,0,1,0
8627,1,0,1,0
8628,1,1,1,0
8629,0,1,1,1
8630,1,1,0,1
8631,0,0,0,0
8632,1,0,1,1
8633,1,1,1,1
8634,1,0,0,0
8635,1,0,1,0
8636,1,1,1,1
8637,1,0,1,0
8638,0,0,1,0
8639,0,0,1,0
8640,1,1,0,1
8641,0,1,0,0
8642,1,0,1,0
8643,0,1,1,1
8644,1,1,0,1
8645,0,1,1,0
8646,1,0,0,0
8647,0,1,1,0
8648,1,0,0,1
8649,0,0,0,0
8650,1,1,1,1
8651,1,0,1,0
8652,1,1,0,1
8653,0,1,1,1
8654,0,0,0,0
8655,0,0,1,0
8656,1,1,1,1
8657,0,1,1,1
8658,1,1,0,1
8659,0,1,0,0
8660,0,0,1,0
8661,0,0,0,0
8662,0,0,1,1
8663,1,1,0,1
8664,0,0,1,0
8665,0,0,0,0
8666,1,0,0,0
8667,1,0,0,0
8668,0,1,0,0
8669,0,0,0,1
8670,1,0,0,0
8671,1,0,1,0
8672,1,0,1,0
8673,0,1,0,0
8674,0,1,1,0
8675,0,0,0,0
8676,1,1,1,1
8677,1,1,1,1
8678,1,1,1,1
8679,0,1,1,0
8680,1,0,0,1
8681,0,1,1,0
8682,1,1,1,0
8683,0,0,1,0
8684,0,0,0,0
8685,1,0,1,1
8686,0,0,0,0
8687,1,1,0,1
8688,0,0,1,0
8689,1,1,0,1
8690,1,1,1,1
8691,0,0,1,0
8692,1,0,1,1
8693,0,1,1,1
8694,1,1,1,0
8695,1,0,1,0
8696,1,0,1,0
8697,1,0,0,0
8698,0,1,0,0
8699,1,1,1,1
8700,1,0,1,1
8701,0,1,0,0
8702,0,0,1,0
8703,0,1,0,0
8704,0,1,0,0
8705,0,0,1,0
8706,0,0,1,0
8707,1,0,0,1
8708,0,1,0,0
8709,1,1,1,1
8710,0,0,1,0
8711,1,1,0,1
8712,1,0,0,0
8713,1,1,0,1
8714,0,0,1,0
8715,0,1,1,1
8716,0,1,1,0
8717,0,1,0,0
8718,1,1,0,1
8719,0,0,1,0
8720,1,1,0,1
8721,1,0,0,0
8722,0,0,0,0
8723,0,0,0,0
8724,0,0,0,0
8725,1,1,1,1
8726,0,0,1,0
8727,1,1,1,1
8728,0,1,1,1
8729,1,1,1,1
8730,0,1,0,0
8731,0,0,0,0
8732,1,1,0,1
8733,0,0,1,0
8734,0,1,0,0
8735,0,1,0,0
8736,0,0,0,0
8737,0,1,1,0
8738,0,1,0,0
8739,0,1,0,0
8740,1,1,1,1
8741,1,1,1,1
8742,0,0,0,0
8743,0,1,1,1
8744,0,1,0,0
8745,1,0,1,1
8746,1,1,0,1
8747,0,0,0,1
8748,1,1,1,1
8749,0,1,1,0
8750,0,0,1,0
8751,0,1,1,0
8752,0,1,0,0
8753,1,0,1,0
8754,1,0,0,0
8755,0,1,0,1
8756,1,0,0,1
8757,1,1,1,1
8758,0,0,0,1
8759,1,1,0,1
8760,0,0,1,1
8761,0,0,0,0
8762,0,0,0,0
8763,0,0,0,0
8764,1,0,1,1
8765,0,0,0,0
8766,1,0,0,0
8767,0,0,0,0
8768,0,0,1,0
8769,1,1,1,1
8770,0,0,1,0
8771,1,1,0,1
8772,1,0,0,0
8773,0,1,0,0
8774,0,1,0,0
8775,0,0,0,0
8776,0,0,1,0
8777,0,1,0,0
8778,0,1,0,0
8779,1,0,1,0
8780,1,0,1,0
8781,0,0,0,0
8782,1,1,1,1
8783,1,0,1,0
8784,0,0,1,0
8785,0,0,0,0
8786,1,0,1,0
8787,0,0,0,0
8788,1,1,1,1
8789,0,1,0,0
8790,1,0,0,0
8791,1,0,0,1
8792,1,1,1,1
8793,1,0,1,0
8794,0,1,1,0
8795,0,0,0,0
8796,1,1,1,1
8797,1,1,1,1
8798,0,0,0,0
8799,0,1,1,0
8800,1,0,0,0
8801,1,1,1,1
8802,1,0,0,0
8803,1,0,0,0
8804,1,0,1,0
8805,0,1,0,0
8806,1,0,1,0
8807,0,0,1,0
8808,0,0,1,0
8809,0,1,1,1
8810,1,0,0,1
8811,0,1,0,0
8812,0,1,0,0
8813,0,1,1,1
8814,0,0,1,0
8815,1,0,0,1
8816,1,1,0,0
8817,0,0,1,0
8818,0,0,1,0
8819,1,1,1,1
8820,1,1,0,0
8821,1,0,1,0
8822,0,1,0,0
8823,1,0,1,0
8824,0,1,0,0
8825,0,0,1,1
8826,1,0,0,0
8827,0,1,0,0
8828,1,0,0,0
8829,0,0,1,0
8830,1,1,0,0
8831,0,0,0,0
8832,0,0,1,1
8833,1,0,0,0
8834,1,1,0,1
8835,1,1,1,1
8836,1,1,0,1
8837,0,1,1,1
8838,1,1,0,1
8839,1,0,1,0
8840,0,0,0,0
8841,1,0,0,0
8842,1,1,0,1
8843,0,0,1,0
8844,1,1,0,0
8845,1,0,0,0
8846,1,1,1,1
8847,1,0,1,0
8848,1,0,1,0
8849,1,1,0,0
8850,0,0,0,0
8851,1,0,0,0
8852,0,1,1,1
8853,0,0,1,0
8854,0,0,0,0
8855,0,1,0,0
8856,1,1,1,1
8857,1,1,1,1
8858,1,1,1,0
8859,0,1,0,0
8860,1,0,1,1
8861,1,1,1,1
8862,1,1,1,1
8863,0,0,1,0
8864,0,0,0,0
8865,1,0,1,0
8866,0,0,0,0
8867,0,0,0,0
8868,1,1,1,1
8869,0,0,1,1
8870,0,1,0,0
8871,1,0,1,0
8872,0,1,0,0
8873,0,0,1,0
8874,0,1,0,0
8875,0,1,0,0
8876,0,1,0,0
8877,0,1,1,1
8878,0,1,0,0
8879,0,1,0,0
8880,1,1,1,1
8881,1,1,1,1
8882,1,1,0,1
8883,1,1,0,1
8884,0,0,1,0
8885,1,1,0,1
8886,1,1,1,1
8887,0,0,1,0
8888,0,1,1,1
8889,0,1,0,0
8890,0,0,1,0
8891,0,0,0,0
8892,1,1,0,1
8893,0,0,1,0
8894,1,1,1,1
8895,1,1,1,1
8896,0,1,1,1
8897,1,0,0,0
8898,1,1,0,1
8899,0,1,1,1
8900,1,0,0,0
8901,1,1,1,1
8902,1,1,0,0
8903,0,1,0,0
8904,0,1,0,1
8905,0,1,1,1
8906,1,1,0,1
8907,0,0,0,0
8908,1,1,0,1
8909,0,1,0,0
8910,1,0,1,0
8911,0,1,0,0
8912,0,1,1,0
8913,1,0,1,1
8914,0,0,0,0
8915,1,0,0,1
8916,0,0,1,0
8917,0,0,1,0
8918,1,0,1,0
8919,1,0,0,1
8920,1,1,0,1
8921,0,1,1,0
8922,1,1,1,1
8923,0,0,1,0
8924,1,1,0,0
8925,1,0,0,0
8926,1,1,1,1
8927,1,1,0,1
8928,1,1,1,1
8929,1,1,0,1
8930,0,0,1,0
8931,1,0,0,1
8932,0,1,0,0
8933,1,0,0,1
8934,1,0,0,0
8935,1,1,0,1
8936,0,0,0,0
8937,0,0,0,0
8938,1,0,1,0
8939,0,0,1,0
8940,1,1,1,1
8941,1,1,0,1
8942,0,0,0,0
8943,0,1,0,0
8944,0,1,1,1
8945,0,1,1,1
8946,1,0,1,0
8947,0,0,1,0
8948,0,1,1,0
8949,1,1,1,1
8950,0,0,0,0
8951,0,1,1,0
8952,0,0,0,0
8953,0,1,1,1
8954,1,0,1,0
8955,1,0,0,0
8956,0,0,0,0
8957,0,0,0,0
8958,1,1,1,1
8959,0,0,1,0
8960,0,1,0,0
8961,0,0,1,0
8962,0,0,0,0
8963,0,1,1,1
8964,0,1,1,1
8965,0,1,1,0
8966,0,0,0,0
8967,0,0,1,0
8968,1,1,0,1
8969,1,0,0,0
8970,1,1,0,1
8971,0,0,0,0
